id file duration transcription
train-clean-100-1553-140047-0035 train-clean-100/1553/140047/1553-140047-0035.flac 13265.0 "she was an indulgent parent however and really had little objection to emma jane amusing herself in this unusual way it was only for rebecca as the niece of the difficult miranda sawyer that she raised scruples"
train-clean-100-1553-140047-0049 train-clean-100/1553/140047/1553-140047-0049.flac 13345.0 "then i think i'll have a brown sash like the trunk of the tree and where could i be green do they have green petticoats i wonder i'd like a green petticoat coming out now and then underneath"
train-clean-100-1553-140048-0003 train-clean-100/1553/140048/1553-140048-0003.flac 13450.0 "other stars in their courses governed rebecca's doings the people whom she interviewed either remembered their present need of soap or reminded themselves that they would need it in the future the notable point in the case being"
train-clean-100-1553-140048-0007 train-clean-100/1553/140048/1553-140048-0007.flac 14495.0 "rebecca walked up the lane and went to the side door there was a porch there and seated in a rocking chair husking corn was a good looking young man or was he middle aged rebecca could not make up her mind"
train-clean-100-1553-140048-0023 train-clean-100/1553/140048/1553-140048-0023.flac 11665.0 "we are not selling for our own benefit said rebecca confidentially my friend who is holding the horse at the gate is the daughter of a very rich blacksmith and doesn't need any money"
train-clean-100-1553-140048-0046 train-clean-100/1553/140048/1553-140048-0046.flac 11010.0 "aunt miranda would say that was just like me and it is but i called him mister aladdin because he gave us a lamp you know the story of aladdin and the wonderful lamp"
train-clean-100-1578-140045-0023 train-clean-100/1578/140045/1578-140045-0023.flac 15945.0 "emma jane living and i were walking along and i was ahead i saw the water streaming over the road towards the ditch and it reminded me of uncle tom's cabin at milltown when eliza took her baby and ran across the mississippi on the ice blocks pursued by the bloodhounds"
train-clean-100-1578-140049-0006 train-clean-100/1578/140049/1578-140049-0006.flac 14590.0 "the burnham sisters nodded approvingly as rebecca went out and remarked that they had never seen a child grow and improve so fast in so short a time there's plenty of room left for more improvement as you'd know if she lived in the same house with you answered miranda"
train-clean-100-1578-140049-0028 train-clean-100/1578/140049/1578-140049-0028.flac 13900.0 "it was mister aladdin whispered rebecca as they ran down the path to the gate seesaw followed them and handsomely offered to see them apiece down the road but rebecca declined his escort with such decision that he did not press the matter"
train-clean-100-1578-140049-0031 train-clean-100/1578/140049/1578-140049-0031.flac 16320.0 "and oh aunt jane aunt miranda if you'll only come into the kitchen and look out of the sink window you can see the banquet lamp shining all red just as if the simpsons house was on fire and probably it will be before long observed miranda i've got no patience with such foolish goin's on"
train-clean-100-1578-140049-0033 train-clean-100/1578/140049/1578-140049-0033.flac 15760.0 "that sold the three hundred cakes of soap to mister ladd in north riverboro mister who exclaimed rebecca mister ladd in north riverboro is that his real name queried rebecca in astonishment i didn't make a bad guess and she laughed softly to herself"
train-clean-100-1578-6379-0013 train-clean-100/1578/6379/1578-6379-0013.flac 4040.0 "is it locked yes patty nodded but my key will open it"
train-clean-100-1578-6379-0017 train-clean-100/1578/6379/1578-6379-0017.flac 13975.0 "mam'selle was outraged she said in french which of course they all understood that she thought american college boys had disgraceful manners but i smiled a little i couldn't help it they were so funny and then two of the bottom ones offered their seats and we sat down"
